#################################################################################
#
# This file is used for mapping newbase identifiers to FMI identifiers. Notice
# that this file is created for special purposes. It assumes that each Newbase
# parameter name have exactly same FMI parameter name. This means that we can
# do mappings without any unit conversions.
#
# Add the name of this file into the "grid-files.conf" file so that the programs 
# can find it.
#
# FIELDS:
# 1) FmiParameterId/FmiParameterName
# 2) NewbaseParameterId/NewbaseParameterName
# 3) ConversionFunction
# 4) ReverseConversionFunction
#
#################################################################################

thermosteric_change_in_mean_sea_level;thermosteric_change_in_mean_sea_level;;;
thermosteric_change_in_sea_surface_height;thermosteric_change_in_sea_surface_height;;;
thickness_of_convective_rainfall_amount;thickness_of_convective_rainfall_amount;;;
thickness_of_convective_snowfall_amount;thickness_of_convective_snowfall_amount;;;
thickness_of_liquid_water_cloud;thickness_of_liquid_water_cloud;;;
thickness_of_rainfall_amount;thickness_of_rainfall_amount;;;
thickness_of_snowfall_amount;thickness_of_snowfall_amount;;;
thickness_of_stratiform_rainfall_amount;thickness_of_stratiform_rainfall_amount;;;
thickness_of_stratiform_snowfall_amount;thickness_of_stratiform_snowfall_amount;;;
thunderstorm_probability;thunderstorm_probability;;;
time;time;;;
time_of_maximum_flood_depth;time_of_maximum_flood_depth;;;
time_sample_difference_due_to_collocation;time_sample_difference_due_to_collocation;;;
time_when_flood_water_falls_below_threshold;time_when_flood_water_falls_below_threshold;;;
time_when_flood_water_rises_above_threshold;time_when_flood_water_rises_above_threshold;;;
toa_adjusted_longwave_forcing;toa_adjusted_longwave_forcing;;;
toa_adjusted_radiative_forcing;toa_adjusted_radiative_forcing;;;
toa_adjusted_shortwave_forcing;toa_adjusted_shortwave_forcing;;;
toa_bidirectional_reflectance;toa_bidirectional_reflectance;;;
toa_brightness_temperature;toa_brightness_temperature;;;
toa_brightness_temperature_assuming_clear_sky;toa_brightness_temperature_assuming_clear_sky;;;
toa_brightness_temperature_bias_at_standard_scene_due_to_intercalibration;toa_brightness_temperature_bias_at_standard_scene_due_to_intercalibration;;;
toa_brightness_temperature_of_standard_scene;toa_brightness_temperature_of_standard_scene;;;
toa_cloud_radiative_effect;toa_cloud_radiative_effect;;;
toa_incoming_shortwave_flux;toa_incoming_shortwave_flux;;;
toa_instantaneous_longwave_forcing;toa_instantaneous_longwave_forcing;;;
toa_instantaneous_radiative_forcing;toa_instantaneous_radiative_forcing;;;
toa_instantaneous_shortwave_forcing;toa_instantaneous_shortwave_forcing;;;
toa_longwave_cloud_radiative_effect;toa_longwave_cloud_radiative_effect;;;
toa_net_downward_longwave_flux;toa_net_downward_longwave_flux;;;
toa_net_downward_longwave_flux_assuming_clear_sky;toa_net_downward_longwave_flux_assuming_clear_sky;;;
toa_net_downward_radiative_flux;toa_net_downward_radiative_flux;;;
toa_net_downward_shortwave_flux;toa_net_downward_shortwave_flux;;;
toa_net_downward_shortwave_flux_assuming_clear_sky;toa_net_downward_shortwave_flux_assuming_clear_sky;;;
toa_net_upward_longwave_flux;toa_net_upward_longwave_flux;;;
toa_net_upward_longwave_flux_assuming_clear_sky;toa_net_upward_longwave_flux_assuming_clear_sky;;;
toa_net_upward_shortwave_flux;toa_net_upward_shortwave_flux;;;
toa_outgoing_longwave_flux;toa_outgoing_longwave_flux;;;
toa_outgoing_longwave_flux_assuming_clear_sky;toa_outgoing_longwave_flux_assuming_clear_sky;;;
toa_outgoing_radiance_per_unit_wavelength;toa_outgoing_radiance_per_unit_wavelength;;;
toa_outgoing_radiance_per_unit_wavenumber;toa_outgoing_radiance_per_unit_wavenumber;;;
toa_outgoing_radiance_per_unit_wavenumber_mean_within_collocation_scene;toa_outgoing_radiance_per_unit_wavenumber_mean_within_collocation_scene;;;
toa_outgoing_radiance_per_unit_wavenumber_mean_within_collocation_target;toa_outgoing_radiance_per_unit_wavenumber_mean_within_collocation_target;;;
toa_outgoing_radiance_per_unit_wavenumber_stdev_within_collocation_scene;toa_outgoing_radiance_per_unit_wavenumber_stdev_within_collocation_scene;;;
toa_outgoing_radiance_per_unit_wavenumber_stdev_within_collocation_target;toa_outgoing_radiance_per_unit_wavenumber_stdev_within_collocation_target;;;
toa_outgoing_shortwave_flux;toa_outgoing_shortwave_flux;;;
toa_outgoing_shortwave_flux_assuming_clear_sky;toa_outgoing_shortwave_flux_assuming_clear_sky;;;
toa_shortwave_cloud_radiative_effect;toa_shortwave_cloud_radiative_effect;;;
tracer_lifetime;tracer_lifetime;;;
transpiration_amount;transpiration_amount;;;
transpiration_flux;transpiration_flux;;;
tropical_cyclone_eye_brightness_temperature;tropical_cyclone_eye_brightness_temperature;;;
tropical_cyclone_maximum_sustained_wind_speed;tropical_cyclone_maximum_sustained_wind_speed;;;
tropopause_adjusted_longwave_forcing;tropopause_adjusted_longwave_forcing;;;
tropopause_adjusted_radiative_forcing;tropopause_adjusted_radiative_forcing;;;
tropopause_adjusted_shortwave_forcing;tropopause_adjusted_shortwave_forcing;;;
tropopause_air_pressure;tropopause_air_pressure;;;
tropopause_air_temperature;tropopause_air_temperature;;;
tropopause_altitude;tropopause_altitude;;;
tropopause_downwelling_longwave_flux;tropopause_downwelling_longwave_flux;;;
tropopause_instantaneous_longwave_forcing;tropopause_instantaneous_longwave_forcing;;;
tropopause_instantaneous_radiative_forcing;tropopause_instantaneous_radiative_forcing;;;
tropopause_instantaneous_shortwave_forcing;tropopause_instantaneous_shortwave_forcing;;;
tropopause_net_downward_longwave_flux;tropopause_net_downward_longwave_flux;;;
tropopause_net_downward_shortwave_flux;tropopause_net_downward_shortwave_flux;;;
tropopause_upwelling_shortwave_flux;tropopause_upwelling_shortwave_flux;;;
troposphere_mole_content_of_bromine_monoxide;troposphere_mole_content_of_bromine_monoxide;;;
troposphere_mole_content_of_formaldehyde;troposphere_mole_content_of_formaldehyde;;;
troposphere_mole_content_of_glyoxal;troposphere_mole_content_of_glyoxal;;;
troposphere_mole_content_of_iodine_monoxide;troposphere_mole_content_of_iodine_monoxide;;;
troposphere_mole_content_of_nitrogen_dioxide;troposphere_mole_content_of_nitrogen_dioxide;;;
troposphere_mole_content_of_ozone;troposphere_mole_content_of_ozone;;;
troposphere_mole_content_of_sulfur_dioxide;troposphere_mole_content_of_sulfur_dioxide;;;
turbulent_mixing_length_of_sea_water;turbulent_mixing_length_of_sea_water;;;
ultraviolet_index;ultraviolet_index;;;
ultraviolet_index_assuming_clear_sky;ultraviolet_index_assuming_clear_sky;;;
ultraviolet_index_assuming_overcast_sky;ultraviolet_index_assuming_overcast_sky;;;
upward_air_velocity;upward_air_velocity;;;
upward_dry_static_energy_flux_due_to_diffusion;upward_dry_static_energy_flux_due_to_diffusion;;;
upward_eastward_momentum_flux_in_air_due_to_nonorographic_eastward_gravity_waves;upward_eastward_momentum_flux_in_air_due_to_nonorographic_eastward_gravity_waves;;;
upward_eastward_momentum_flux_in_air_due_to_nonorographic_westward_gravity_waves;upward_eastward_momentum_flux_in_air_due_to_nonorographic_westward_gravity_waves;;;
upward_eastward_momentum_flux_in_air_due_to_orographic_gravity_waves;upward_eastward_momentum_flux_in_air_due_to_orographic_gravity_waves;;;
upward_eastward_stress_at_sea_ice_base;upward_eastward_stress_at_sea_ice_base;;;
upward_eliassen_palm_flux_in_air;upward_eliassen_palm_flux_in_air;;;
upward_geothermal_heat_flux_at_ground_level_in_land_ice;upward_geothermal_heat_flux_at_ground_level_in_land_ice;;;
upward_geothermal_heat_flux_at_sea_floor;upward_geothermal_heat_flux_at_sea_floor;;;
upward_heat_flux_at_ground_level_in_snow;upward_heat_flux_at_ground_level_in_snow;;;
upward_heat_flux_at_ground_level_in_soil;upward_heat_flux_at_ground_level_in_soil;;;
upward_heat_flux_in_air;upward_heat_flux_in_air;;;
upward_heat_flux_in_sea_water_due_to_convection;upward_heat_flux_in_sea_water_due_to_convection;;;
upward_latent_heat_flux_in_air;upward_latent_heat_flux_in_air;;;
upward_mass_flux_of_air;upward_mass_flux_of_air;;;
upward_northward_stress_at_sea_ice_base;upward_northward_stress_at_sea_ice_base;;;
upward_ocean_mass_transport;upward_ocean_mass_transport;;;
upward_sea_ice_basal_heat_flux;upward_sea_ice_basal_heat_flux;;;
upward_sea_water_velocity;upward_sea_water_velocity;;;
upward_sensible_heat_flux_in_air;upward_sensible_heat_flux_in_air;;;
upward_upward_derivative_of_geopotential;upward_upward_derivative_of_geopotential;;;
upward_water_vapor_flux_in_air;upward_water_vapor_flux_in_air;;;
upward_water_vapor_flux_in_air_due_to_diffusion;upward_water_vapor_flux_in_air_due_to_diffusion;;;
upward_x_stress_at_sea_ice_base;upward_x_stress_at_sea_ice_base;;;
upward_y_stress_at_sea_ice_base;upward_y_stress_at_sea_ice_base;;;
upwelling_longwave_flux_in_air;upwelling_longwave_flux_in_air;;;
upwelling_longwave_flux_in_air_assuming_clear_sky;upwelling_longwave_flux_in_air_assuming_clear_sky;;;
upwelling_longwave_radiance_in_air;upwelling_longwave_radiance_in_air;;;
upwelling_radiance_per_unit_wavelength_in_air;upwelling_radiance_per_unit_wavelength_in_air;;;
upwelling_radiative_flux_per_unit_wavelength_in_air;upwelling_radiative_flux_per_unit_wavelength_in_air;;;
upwelling_radiative_flux_per_unit_wavelength_in_sea_water;upwelling_radiative_flux_per_unit_wavelength_in_sea_water;;;
upwelling_shortwave_flux_in_air;upwelling_shortwave_flux_in_air;;;
upwelling_shortwave_flux_in_air_assuming_clear_sky;upwelling_shortwave_flux_in_air_assuming_clear_sky;;;
upwelling_shortwave_radiance_in_air;upwelling_shortwave_radiance_in_air;;;
vegetation_area_fraction;vegetation_area_fraction;;;
vegetation_carbon_content;vegetation_carbon_content;;;
vertical_component_of_ocean_xy_tracer_diffusivity;vertical_component_of_ocean_xy_tracer_diffusivity;;;
virtual_salt_flux_correction;virtual_salt_flux_correction;;;
virtual_salt_flux_into_sea_water;virtual_salt_flux_into_sea_water;;;
virtual_salt_flux_into_sea_water_due_to_evaporation;virtual_salt_flux_into_sea_water_due_to_evaporation;;;
virtual_salt_flux_into_sea_water_due_to_newtonian_relaxation;virtual_salt_flux_into_sea_water_due_to_newtonian_relaxation;;;
virtual_salt_flux_into_sea_water_due_to_rainfall;virtual_salt_flux_into_sea_water_due_to_rainfall;;;
virtual_salt_flux_into_sea_water_due_to_sea_ice_thermodynamics;virtual_salt_flux_into_sea_water_due_to_sea_ice_thermodynamics;;;
virtual_salt_flux_into_sea_water_from_rivers;virtual_salt_flux_into_sea_water_from_rivers;;;
virtual_temperature;virtual_temperature;;;
visibility_in_air;visibility_in_air;;;
volume_absorption_coefficient_in_air_due_to_dried_aerosol_particles;volume_absorption_coefficient_in_air_due_to_dried_aerosol_particles;;;
volume_absorption_coefficient_of_radiative_flux_in_sea_water;volume_absorption_coefficient_of_radiative_flux_in_sea_water;;;
volume_absorption_coefficient_of_radiative_flux_in_sea_water_due_to_dissolved_organic_matter;volume_absorption_coefficient_of_radiative_flux_in_sea_water_due_to_dissolved_organic_matter;;;
volume_attenuated_backwards_scattering_function_in_air;volume_attenuated_backwards_scattering_function_in_air;;;
volume_attenuated_backwards_scattering_function_in_air_assuming_no_aerosol_or_cloud;volume_attenuated_backwards_scattering_function_in_air_assuming_no_aerosol_or_cloud;;;
volume_attenuation_coefficient_of_downwelling_radiative_flux_in_sea_water;volume_attenuation_coefficient_of_downwelling_radiative_flux_in_sea_water;;;
volume_backwards_scattering_coefficient_in_air_due_to_dried_aerosol_particles;volume_backwards_scattering_coefficient_in_air_due_to_dried_aerosol_particles;;;
volume_backwards_scattering_coefficient_of_radiative_flux_in_sea_water;volume_backwards_scattering_coefficient_of_radiative_flux_in_sea_water;;;
volume_beam_attenuation_coefficient_of_radiative_flux_in_sea_water;volume_beam_attenuation_coefficient_of_radiative_flux_in_sea_water;;;
volume_extinction_coefficient_in_air_due_to_ambient_aerosol_particles;volume_extinction_coefficient_in_air_due_to_ambient_aerosol_particles;;;
volume_extinction_coefficient_in_air_due_to_cloud_particles;volume_extinction_coefficient_in_air_due_to_cloud_particles;;;
volume_fraction_of_clay_in_soil;volume_fraction_of_clay_in_soil;;;
volume_fraction_of_condensed_water_in_soil;volume_fraction_of_condensed_water_in_soil;;;
volume_fraction_of_condensed_water_in_soil_at_critical_point;volume_fraction_of_condensed_water_in_soil_at_critical_point;;;
volume_fraction_of_condensed_water_in_soil_at_field_capacity;volume_fraction_of_condensed_water_in_soil_at_field_capacity;;;
volume_fraction_of_condensed_water_in_soil_at_wilting_point;volume_fraction_of_condensed_water_in_soil_at_wilting_point;;;
volume_fraction_of_condensed_water_in_soil_pores;volume_fraction_of_condensed_water_in_soil_pores;;;
volume_fraction_of_frozen_water_in_soil;volume_fraction_of_frozen_water_in_soil;;;
volume_fraction_of_oxygen_in_sea_water;volume_fraction_of_oxygen_in_sea_water;;;
volume_fraction_of_sand_in_soil;volume_fraction_of_sand_in_soil;;;
volume_fraction_of_silt_in_soil;volume_fraction_of_silt_in_soil;;;
volume_mixing_ratio_of_oxygen_at_stp_in_sea_water;volume_mixing_ratio_of_oxygen_at_stp_in_sea_water;;;
volume_scattering_coefficient_in_air_due_to_ambient_aerosol_particles;volume_scattering_coefficient_in_air_due_to_ambient_aerosol_particles;;;
volume_scattering_coefficient_in_air_due_to_dried_aerosol_particles;volume_scattering_coefficient_in_air_due_to_dried_aerosol_particles;;;
volume_scattering_coefficient_of_radiative_flux_in_sea_water;volume_scattering_coefficient_of_radiative_flux_in_sea_water;;;
volume_scattering_function_of_radiative_flux_in_sea_water;volume_scattering_function_of_radiative_flux_in_sea_water;;;
water_evaporation_amount;water_evaporation_amount;;;
water_evaporation_amount_from_canopy;water_evaporation_amount_from_canopy;;;
water_evaporation_flux;water_evaporation_flux;;;
water_evaporation_flux_from_canopy;water_evaporation_flux_from_canopy;;;
water_evaporation_flux_from_soil;water_evaporation_flux_from_soil;;;
water_flux_correction;water_flux_correction;;;
water_flux_into_sea_water;water_flux_into_sea_water;;;
water_flux_into_sea_water_due_to_sea_ice_thermodynamics;water_flux_into_sea_water_due_to_sea_ice_thermodynamics;;;
water_flux_into_sea_water_from_icebergs;water_flux_into_sea_water_from_icebergs;;;
water_flux_into_sea_water_from_land_ice;water_flux_into_sea_water_from_land_ice;;;
water_flux_into_sea_water_from_rivers;water_flux_into_sea_water_from_rivers;;;
water_flux_into_sea_water_from_rivers_and_surface_downward_water_flux;water_flux_into_sea_water_from_rivers_and_surface_downward_water_flux;;;
water_flux_into_sea_water_without_flux_correction;water_flux_into_sea_water_without_flux_correction;;;
water_flux_out_of_sea_ice_and_sea_water;water_flux_out_of_sea_ice_and_sea_water;;;
water_flux_out_of_sea_water;water_flux_out_of_sea_water;;;
water_flux_out_of_sea_water_due_to_newtonian_relaxation;water_flux_out_of_sea_water_due_to_newtonian_relaxation;;;
water_flux_out_of_sea_water_due_to_sea_ice_thermodynamics;water_flux_out_of_sea_water_due_to_sea_ice_thermodynamics;;;
water_potential_evaporation_amount;water_potential_evaporation_amount;;;
water_potential_evaporation_flux;water_potential_evaporation_flux;;;
water_sublimation_flux;water_sublimation_flux;;;
water_surface_height_above_reference_datum;water_surface_height_above_reference_datum;;;
water_surface_reference_datum_altitude;water_surface_reference_datum_altitude;;;
water_vapor_partial_pressure_in_air;water_vapor_partial_pressure_in_air;;;
water_vapor_saturation_deficit_in_air;water_vapor_saturation_deficit_in_air;;;
water_volume_transport_in_river_channel;water_volume_transport_in_river_channel;;;
water_volume_transport_into_sea_water_from_rivers;water_volume_transport_into_sea_water_from_rivers;;;
wave_frequency;wave_frequency;;;
westward_upward_derivative_of_geopotential;westward_upward_derivative_of_geopotential;;;
westward_westward_derivative_of_geopotential;westward_westward_derivative_of_geopotential;;;
wet_bulb_potential_temperature;wet_bulb_potential_temperature;;;
wet_bulb_temperature;wet_bulb_temperature;;;
wind_from_direction;wind_from_direction;;;
wind_mixing_energy_flux_into_sea_water;wind_mixing_energy_flux_into_sea_water;;;
wind_speed;wind_speed;;;
wind_speed_of_gust;wind_speed_of_gust;;;
wind_speed_shear;wind_speed_shear;;;
wind_to_direction;wind_to_direction;;;
wood_carbon_content;wood_carbon_content;;;
wood_debris_carbon_content;wood_debris_carbon_content;;;
x_derivative_of_ocean_rigid_lid_pressure;x_derivative_of_ocean_rigid_lid_pressure;;;
x_heat_flux_in_sea_water_due_to_advection;x_heat_flux_in_sea_water_due_to_advection;;;
x_wind;x_wind;;;
y_derivative_of_ocean_rigid_lid_pressure;y_derivative_of_ocean_rigid_lid_pressure;;;
y_heat_flux_in_sea_water_due_to_advection;y_heat_flux_in_sea_water_due_to_advection;;;
y_wind;y_wind;;;
zenith_angle;zenith_angle;;;
longwave_radiance;longwave_radiance;;;
shortwave_radiance;shortwave_radiance;;;
omega;omega;;;
vertical_air_velocity_expressed_as_tendency_of_pressure;vertical_air_velocity_expressed_as_tendency_of_pressure;;;
upward_air_velocity_expressed_as_tendency_of_sigma;upward_air_velocity_expressed_as_tendency_of_sigma;;;
vertical_air_velocity_expressed_as_tendency_of_sigma;vertical_air_velocity_expressed_as_tendency_of_sigma;;;
mole_fraction_of_o3_in_air;mole_fraction_of_o3_in_air;;;
product_of_northward_wind_and_specific_humdity;product_of_northward_wind_and_specific_humdity;;;
electromagnetic_wavelength;electromagnetic_wavelength;;;
sea_floor_depth;sea_floor_depth;;;
specific_potential_energy;specific_potential_energy;;;
surface_downwelling_longwave_flux;surface_downwelling_longwave_flux;;;
surface_downwelling_shortwave_flux;surface_downwelling_shortwave_flux;;;
surface_downwelling_shortwave_flux_assuming_clear_sky;surface_downwelling_shortwave_flux_assuming_clear_sky;;;
atmosphere_surface_drag_coefficient_of_heat;atmosphere_surface_drag_coefficient_of_heat;;;
atmosphere_surface_drag_coefficient_of_momentum;atmosphere_surface_drag_coefficient_of_momentum;;;
atmosphere_surface_drag_coefficient;atmosphere_surface_drag_coefficient;;;
surface_upwelling_longwave_flux;surface_upwelling_longwave_flux;;;
surface_upwelling_longwave_flux_assuming_clear_sky;surface_upwelling_longwave_flux_assuming_clear_sky;;;
surface_upwelling_shortwave_flux;surface_upwelling_shortwave_flux;;;
surface_upwelling_shortwave_flux_assuming_clear_sky;surface_upwelling_shortwave_flux_assuming_clear_sky;;;
water_evaporation_amount_from_canopy_where_land;water_evaporation_amount_from_canopy_where_land;;;
swell_wave_period;swell_wave_period;;;
wind_wave_period;wind_wave_period;;;
volume_fraction_of_water_in_soil;volume_fraction_of_water_in_soil;;;
volume_fraction_of_water_in_soil_at_critical_point;volume_fraction_of_water_in_soil_at_critical_point;;;
volume_fraction_of_water_in_soil_at_field_capacity;volume_fraction_of_water_in_soil_at_field_capacity;;;
volume_fraction_of_water_in_soil_at_wilting_point;volume_fraction_of_water_in_soil_at_wilting_point;;;
mass_fraction_of_convective_condensed_water_in_air;mass_fraction_of_convective_condensed_water_in_air;;;
mass_fraction_of_o3_in_air;mass_fraction_of_o3_in_air;;;
sea_surface_wave_frequency;sea_surface_wave_frequency;;;
eastward_transformed_eulerian_mean_velocity;eastward_transformed_eulerian_mean_velocity;;;
northward_eliassen_palm_flux;northward_eliassen_palm_flux;;;
northward_heat_flux_due_to_eddy_advection;northward_heat_flux_due_to_eddy_advection;;;
northward_transformed_eulerian_mean_velocity;northward_transformed_eulerian_mean_velocity;;;
upward_eliassen_palm_flux;upward_eliassen_palm_flux;;;
upward_flux_of_eastward_momentum_due_to_nonorographic_eastward_gravity_waves;upward_flux_of_eastward_momentum_due_to_nonorographic_eastward_gravity_waves;;;
upward_flux_of_eastward_momentum_due_to_nonorographic_westward_gravity_waves;upward_flux_of_eastward_momentum_due_to_nonorographic_westward_gravity_waves;;;
upward_flux_of_eastward_momentum_due_to_orographic_gravity_waves;upward_flux_of_eastward_momentum_due_to_orographic_gravity_waves;;;
water_flux_into_ocean;water_flux_into_ocean;;;
water_flux_into_ocean_from_rivers;water_flux_into_ocean_from_rivers;;;
water_volume_transport_into_ocean_from_rivers;water_volume_transport_into_ocean_from_rivers;;;
wind_mixing_energy_flux_into_ocean;wind_mixing_energy_flux_into_ocean;;;
precipitation_flux_onto_canopy_where_land;precipitation_flux_onto_canopy_where_land;;;
surface_net_downward_radiative_flux_where_land;surface_net_downward_radiative_flux_where_land;;;
surface_snow_thickness_where_sea_ice;surface_snow_thickness_where_sea_ice;;;
surface_temperature_where_land;surface_temperature_where_land;;;
surface_temperature_where_open_sea;surface_temperature_where_open_sea;;;
surface_temperature_where_snow;surface_temperature_where_snow;;;
surface_upward_sensible_heat_flux_where_sea;surface_upward_sensible_heat_flux_where_sea;;;
water_evaporation_flux_where_sea_ice;water_evaporation_flux_where_sea_ice;;;
water_evaporation_flux_from_canopy_where_land;water_evaporation_flux_from_canopy_where_land;;;
moles_of_carbon_monoxide_in_atmosphere;moles_of_carbon_monoxide_in_atmosphere;;;
moles_of_carbon_tetrachloride_in_atmosphere;moles_of_carbon_tetrachloride_in_atmosphere;;;
moles_of_cfc11_in_atmosphere;moles_of_cfc11_in_atmosphere;;;
moles_of_cfc113_in_atmosphere;moles_of_cfc113_in_atmosphere;;;
moles_of_cfc114_in_atmosphere;moles_of_cfc114_in_atmosphere;;;
moles_of_cfc115_in_atmosphere;moles_of_cfc115_in_atmosphere;;;
moles_of_cfc12_in_atmosphere;moles_of_cfc12_in_atmosphere;;;
moles_of_halon1202_in_atmosphere;moles_of_halon1202_in_atmosphere;;;
moles_of_halon1211_in_atmosphere;moles_of_halon1211_in_atmosphere;;;
moles_of_halon1301_in_atmosphere;moles_of_halon1301_in_atmosphere;;;
moles_of_halon2402_in_atmosphere;moles_of_halon2402_in_atmosphere;;;
moles_of_hcc140a_in_atmosphere;moles_of_hcc140a_in_atmosphere;;;
moles_of_hcfc22_in_atmosphere;moles_of_hcfc22_in_atmosphere;;;
moles_of_methane_in_atmosphere;moles_of_methane_in_atmosphere;;;
moles_of_methyl_bromide_in_atmosphere;moles_of_methyl_bromide_in_atmosphere;;;
moles_of_methyl_chloride_in_atmosphere;moles_of_methyl_chloride_in_atmosphere;;;
moles_of_molecular_hydrogen_in_atmosphere;moles_of_molecular_hydrogen_in_atmosphere;;;
moles_of_nitrous_oxide_in_atmosphere;moles_of_nitrous_oxide_in_atmosphere;;;
concentration_of_suspended_matter_in_sea_water;concentration_of_suspended_matter_in_sea_water;;;
mole_concentration_of_diatoms_in_sea_water_expressed_as_nitrogen;mole_concentration_of_diatoms_in_sea_water_expressed_as_nitrogen;;;
mole_concentration_of_mesozooplankton_in_sea_water_expressed_as_nitrogen;mole_concentration_of_mesozooplankton_in_sea_water_expressed_as_nitrogen;;;
mole_concentration_of_microzooplankton_in_sea_water_expressed_as_nitrogen;mole_concentration_of_microzooplankton_in_sea_water_expressed_as_nitrogen;;;
mole_concentration_of_organic_detritus_in_sea_water_expressed_as_nitrogen;mole_concentration_of_organic_detritus_in_sea_water_expressed_as_nitrogen;;;
mole_concentration_of_organic_detritus_in_sea_water_expressed_as_silicon;mole_concentration_of_organic_detritus_in_sea_water_expressed_as_silicon;;;
mole_concentration_of_phytoplankton_in_sea_water_expressed_as_nitrogen;mole_concentration_of_phytoplankton_in_sea_water_expressed_as_nitrogen;;;
mole_fraction_of_total_inorganic_bromine_in_air;mole_fraction_of_total_inorganic_bromine_in_air;;;
mole_fraction_of_total_reactive_nitrogen_in_air;mole_fraction_of_total_reactive_nitrogen_in_air;;;
tendency_of_moles_of_carbon_monoxide_in_atmosphere;tendency_of_moles_of_carbon_monoxide_in_atmosphere;;;
tendency_of_moles_of_carbon_tetrachloride_in_atmosphere;tendency_of_moles_of_carbon_tetrachloride_in_atmosphere;;;
tendency_of_moles_of_cfc11_in_atmosphere;tendency_of_moles_of_cfc11_in_atmosphere;;;
tendency_of_moles_of_cfc113_in_atmosphere;tendency_of_moles_of_cfc113_in_atmosphere;;;
tendency_of_moles_of_cfc114_in_atmosphere;tendency_of_moles_of_cfc114_in_atmosphere;;;
tendency_of_moles_of_cfc115_in_atmosphere;tendency_of_moles_of_cfc115_in_atmosphere;;;
tendency_of_moles_of_cfc12_in_atmosphere;tendency_of_moles_of_cfc12_in_atmosphere;;;
tendency_of_moles_of_halon1202_in_atmosphere;tendency_of_moles_of_halon1202_in_atmosphere;;;
tendency_of_moles_of_halon1211_in_atmosphere;tendency_of_moles_of_halon1211_in_atmosphere;;;
tendency_of_moles_of_halon1301_in_atmosphere;tendency_of_moles_of_halon1301_in_atmosphere;;;
tendency_of_moles_of_halon2402_in_atmosphere;tendency_of_moles_of_halon2402_in_atmosphere;;;
tendency_of_moles_of_hcc140a_in_atmosphere;tendency_of_moles_of_hcc140a_in_atmosphere;;;
tendency_of_moles_of_hcfc22_in_atmosphere;tendency_of_moles_of_hcfc22_in_atmosphere;;;
tendency_of_moles_of_methane_in_atmosphere;tendency_of_moles_of_methane_in_atmosphere;;;
tendency_of_moles_of_methyl_bromide_in_atmosphere;tendency_of_moles_of_methyl_bromide_in_atmosphere;;;
tendency_of_moles_of_methyl_chloride_in_atmosphere;tendency_of_moles_of_methyl_chloride_in_atmosphere;;;
tendency_of_moles_of_molecular_hydrogen_in_atmosphere;tendency_of_moles_of_molecular_hydrogen_in_atmosphere;;;
tendency_of_moles_of_nitrous_oxide_in_atmosphere;tendency_of_moles_of_nitrous_oxide_in_atmosphere;;;
tendency_of_moles_of_carbon_monoxide_in_middle_atmosphere;tendency_of_moles_of_carbon_monoxide_in_middle_atmosphere;;;
tendency_of_moles_of_hcc140a_in_middle_atmosphere;tendency_of_moles_of_hcc140a_in_middle_atmosphere;;;
tendency_of_moles_of_methane_in_middle_atmosphere;tendency_of_moles_of_methane_in_middle_atmosphere;;;
tendency_of_moles_of_methyl_bromide_in_middle_atmosphere;tendency_of_moles_of_methyl_bromide_in_middle_atmosphere;;;
tendency_of_moles_of_methyl_chloride_in_middle_atmosphere;tendency_of_moles_of_methyl_chloride_in_middle_atmosphere;;;
tendency_of_moles_of_molecular_hydrogen_in_middle_atmosphere;tendency_of_moles_of_molecular_hydrogen_in_middle_atmosphere;;;
tendency_of_moles_of_carbon_monoxide_in_troposphere;tendency_of_moles_of_carbon_monoxide_in_troposphere;;;
tendency_of_moles_of_hcc140a_in_troposphere;tendency_of_moles_of_hcc140a_in_troposphere;;;
tendency_of_moles_of_hcfc22_in_troposphere;tendency_of_moles_of_hcfc22_in_troposphere;;;
tendency_of_moles_of_methane_in_troposphere;tendency_of_moles_of_methane_in_troposphere;;;
tendency_of_moles_of_methyl_bromide_in_troposphere;tendency_of_moles_of_methyl_bromide_in_troposphere;;;
tendency_of_moles_of_methyl_chloride_in_troposphere;tendency_of_moles_of_methyl_chloride_in_troposphere;;;
tendency_of_moles_of_molecular_hydrogen_in_troposphere;tendency_of_moles_of_molecular_hydrogen_in_troposphere;;;
atmosphere_convective_mass_flux;atmosphere_convective_mass_flux;;;
moles_per_unit_mass_of_cfc11_in_sea_water;moles_per_unit_mass_of_cfc11_in_sea_water;;;
tendency_of_air_temperature_due_to_large_scale_precipitation;tendency_of_air_temperature_due_to_large_scale_precipitation;;;
tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_melting_to_cloud_liquid;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_melting_to_cloud_liquid;;;
tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_riming_from_cloud_liquid;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_riming_from_cloud_liquid;;;
tendency_of_specific_humidity_due_to_large_scale_precipitation;tendency_of_specific_humidity_due_to_large_scale_precipitation;;;
tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_heterogeneous_nucleation_from_cloud_liquid;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_heterogeneous_nucleation_from_cloud_liquid;;;
eastward_water_vapor_flux;eastward_water_vapor_flux;;;
