################################################################################
#
# This file is an extension for the 'parameterDef_fmi.csv' file. In this file
# we are definining FMI parameters that have the same name as the newbase
# parameters. 
#
# This means that we can easily map Newbase parameters to FMI parameters without 
# any conversion. We can even ignore the "standard" FMI parameters and use only 
# these names. 

# However, it is good to realize that there are good reasons why we use FMI parameter
# names in the first place. The point is that we try to harmonize and simplify 
# the parameter identification. 
#
# For example, it does not make sense that we have different parameter names for 
# temperature on different levels (temperature,temperature-2m, temperature-10m, etc.). 
# On the other hand we should have different parameter names for parameters that are 
# using different units. For example, a temperature parameter expressed in Kelvins is 
# a different parameter than a temperature parameter expressed in Celsius. So, if
# we just request a temperature parameter, we could get the temperature value
# in Kelvins, Celsius, Fahrenheit, etc. if we do not specify also the parameter
# unit.
#  
# So, in spite of that we are able to define all kinds of FMI parameter names,
# we should use these names only "special cases". 
#
# FIELDS:
# 1) FmiParameterId
# 2) FmiParameterName
# 3) FmiParameterUnits
# 4) FmiParameterDescription
# 5) AreaInterpolationMethod
# 6) TimeInterpolationMethod
# 7) LevelInterpolationMethod
# 8) DefaultPrecision
#
#################################################################################
1010090;atmosphere_mass_content_of_bromine_nitrate;;;1;1;1;;
1010091;atmosphere_mass_content_of_brox_expressed_as_bromine;;;1;1;1;;
1010092;atmosphere_mass_content_of_butane;;;1;1;1;;
1010093;atmosphere_mass_content_of_carbon_dioxide;;;1;1;1;;
1010094;atmosphere_mass_content_of_carbon_monoxide;;;1;1;1;;
1010095;atmosphere_mass_content_of_carbon_tetrachloride;;;1;1;1;;
1010096;atmosphere_mass_content_of_cfc11;;;1;1;1;;
1010097;atmosphere_mass_content_of_cfc113;;;1;1;1;;
1010098;atmosphere_mass_content_of_cfc113a;;;1;1;1;;
1010099;atmosphere_mass_content_of_cfc114;;;1;1;1;;
1010100;atmosphere_mass_content_of_cfc115;;;1;1;1;;
1010101;atmosphere_mass_content_of_cfc12;;;1;1;1;;
1010102;atmosphere_mass_content_of_chlorine_dioxide;;;1;1;1;;
1010103;atmosphere_mass_content_of_chlorine_monoxide;;;1;1;1;;
1010104;atmosphere_mass_content_of_chlorine_nitrate;;;1;1;1;;
1010105;atmosphere_mass_content_of_cloud_condensed_water;;;1;1;1;;
1010106;atmosphere_mass_content_of_cloud_ice;;;1;1;1;;
1010107;atmosphere_mass_content_of_cloud_liquid_water;;;1;1;1;;
1010108;atmosphere_mass_content_of_clox_expressed_as_chlorine;;;1;1;1;;
1010109;atmosphere_mass_content_of_convective_cloud_condensed_water;;;1;1;1;;
1010110;atmosphere_mass_content_of_convective_cloud_liquid_water;;;1;1;1;;
1010111;atmosphere_mass_content_of_dichlorine_peroxide;;;1;1;1;;
1010112;atmosphere_mass_content_of_dimethyl_sulfide;;;1;1;1;;
1010113;atmosphere_mass_content_of_dinitrogen_pentoxide;;;1;1;1;;
1010114;atmosphere_mass_content_of_dust_dry_aerosol_particles;;;1;1;1;;
1010115;atmosphere_mass_content_of_elemental_carbon_dry_aerosol_particles;;;1;1;1;;
1010116;atmosphere_mass_content_of_ethane;;;1;1;1;;
1010117;atmosphere_mass_content_of_ethanol;;;1;1;1;;
1010118;atmosphere_mass_content_of_ethene;;;1;1;1;;
1010119;atmosphere_mass_content_of_ethyne;;;1;1;1;;
1010120;atmosphere_mass_content_of_formaldehyde;;;1;1;1;;
1010121;atmosphere_mass_content_of_formic_acid;;;1;1;1;;
1010122;atmosphere_mass_content_of_gaseous_divalent_mercury;;;1;1;1;;
1010123;atmosphere_mass_content_of_gaseous_elemental_mercury;;;1;1;1;;
1010124;atmosphere_mass_content_of_halon1202;;;1;1;1;;
1010125;atmosphere_mass_content_of_halon1211;;;1;1;1;;
1010126;atmosphere_mass_content_of_halon1301;;;1;1;1;;
1010127;atmosphere_mass_content_of_halon2402;;;1;1;1;;
1010128;atmosphere_mass_content_of_hcc140a;;;1;1;1;;
1010129;atmosphere_mass_content_of_hcfc141b;;;1;1;1;;
1010130;atmosphere_mass_content_of_hcfc142b;;;1;1;1;;
1010131;atmosphere_mass_content_of_hcfc22;;;1;1;1;;
1010132;atmosphere_mass_content_of_hexachlorobiphenyl;;;1;1;1;;
1010133;atmosphere_mass_content_of_hox_expressed_as_hydrogen;;;1;1;1;;
1010134;atmosphere_mass_content_of_hydrogen_bromide;;;1;1;1;;
1010135;atmosphere_mass_content_of_hydrogen_chloride;;;1;1;1;;
1010136;atmosphere_mass_content_of_hydrogen_cyanide;;;1;1;1;;
1010137;atmosphere_mass_content_of_hydrogen_peroxide;;;1;1;1;;
1010138;atmosphere_mass_content_of_hydroperoxyl_radical;;;1;1;1;;
1010139;atmosphere_mass_content_of_hydroxyl_radical;;;1;1;1;;
1010140;atmosphere_mass_content_of_hypobromous_acid;;;1;1;1;;
1010141;atmosphere_mass_content_of_hypochlorous_acid;;;1;1;1;;
1010142;atmosphere_mass_content_of_inorganic_bromine;;;1;1;1;;
1010143;atmosphere_mass_content_of_inorganic_chlorine;;;1;1;1;;
1010144;atmosphere_mass_content_of_isoprene;;;1;1;1;;
1010145;atmosphere_mass_content_of_limonene;;;1;1;1;;
1010146;atmosphere_mass_content_of_mercury_dry_aerosol_particles;;;1;1;1;;
1010147;atmosphere_mass_content_of_methane;;;1;1;1;;
1010148;atmosphere_mass_content_of_methanol;;;1;1;1;;
1010149;atmosphere_mass_content_of_methyl_bromide;;;1;1;1;;
1010150;atmosphere_mass_content_of_methyl_chloride;;;1;1;1;;
1010151;atmosphere_mass_content_of_methyl_hydroperoxide;;;1;1;1;;
1010152;atmosphere_mass_content_of_methyl_peroxy_radical;;;1;1;1;;
1010153;atmosphere_mass_content_of_molecular_hydrogen;;;1;1;1;;
1010154;atmosphere_mass_content_of_nitrate_dry_aerosol_particles;;;1;1;1;;
1010155;atmosphere_mass_content_of_nitrate_radical;;;1;1;1;;
1010156;atmosphere_mass_content_of_nitric_acid;;;1;1;1;;
1010157;atmosphere_mass_content_of_nitric_acid_trihydrate_ambient_aerosol_particles;;;1;1;1;;
1010158;atmosphere_mass_content_of_nitrogen_monoxide;;;1;1;1;;
1010159;atmosphere_mass_content_of_nitrous_acid;;;1;1;1;;
1010160;atmosphere_mass_content_of_nitrous_oxide;;;1;1;1;;
1010161;atmosphere_mass_content_of_nmvoc_expressed_as_carbon;;;1;1;1;;
1010162;atmosphere_mass_content_of_nox_expressed_as_nitrogen;;;1;1;1;;
1010163;atmosphere_mass_content_of_noy_expressed_as_nitrogen;;;1;1;1;;
1010164;atmosphere_mass_content_of_oxygenated_hydrocarbons;;;1;1;1;;
1010165;atmosphere_mass_content_of_ozone;;;1;1;1;;
1010166;atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_particles;;;1;1;1;;
1010167;atmosphere_mass_content_of_peroxyacetyl_nitrate;;;1;1;1;;
1010168;atmosphere_mass_content_of_peroxynitric_acid;;;1;1;1;;
1010169;atmosphere_mass_content_of_peroxy_radicals;;;1;1;1;;
1010170;atmosphere_mass_content_of_primary_particulate_organic_matter_dry_aerosol_particles;;;1;1;1;;
1010171;atmosphere_mass_content_of_propane;;;1;1;1;;
1010172;atmosphere_mass_content_of_propene;;;1;1;1;;
1010173;atmosphere_mass_content_of_radon;;;1;1;1;;
1010174;atmosphere_mass_content_of_sea_salt_dry_aerosol_particles;;;1;1;1;;
1010175;atmosphere_mass_content_of_sea_salt_dry_aerosol_particles_expressed_as_cations;;;1;1;1;;
1010176;atmosphere_mass_content_of_secondary_particulate_organic_matter_dry_aerosol_particles;;;1;1;1;;
1010177;atmosphere_mass_content_of_sulfate;;;1;1;1;;
1010178;atmosphere_mass_content_of_sulfate_ambient_aerosol_particles;;;1;1;1;;
1010179;atmosphere_mass_content_of_sulfate_dry_aerosol_particles;;;1;1;1;;
1010180;atmosphere_mass_content_of_sulfate_dry_aerosol_particles_expressed_as_sulfur;;;1;1;1;;
1010181;atmosphere_mass_content_of_sulfur_dioxide;;;1;1;1;;
1010182;atmosphere_mass_content_of_terpenes;;;1;1;1;;
1010183;atmosphere_mass_content_of_toluene;;;1;1;1;;
1010184;atmosphere_mass_content_of_volcanic_ash;;;1;1;1;;
1010185;atmosphere_mass_content_of_water;;;1;1;1;;
1010186;atmosphere_mass_content_of_water_in_ambient_aerosol_particles;;;1;1;1;;
1010187;atmosphere_mass_content_of_water_vapor;;;1;1;1;;
1010188;atmosphere_mass_content_of_xylene;;;1;1;1;;
1010189;atmosphere_mass_of_air_per_unit_area;;;1;1;1;;
1010190;atmosphere_mass_of_carbon_dioxide;;;1;1;1;;
1010191;atmosphere_mass_per_unit_area;;;1;1;1;;
1010192;atmosphere_mole_content_of_ozone;;;1;1;1;;
1010193;atmosphere_moles_of_acetic_acid;;;1;1;1;;
1010194;atmosphere_moles_of_aceto_nitrile;;;1;1;1;;
1010195;atmosphere_moles_of_alpha_hexachlorocyclohexane;;;1;1;1;;
1010196;atmosphere_moles_of_alpha_pinene;;;1;1;1;;
1010197;atmosphere_moles_of_ammonia;;;1;1;1;;
1010198;atmosphere_moles_of_anthropogenic_nmvoc_expressed_as_carbon;;;1;1;1;;
1010199;atmosphere_moles_of_atomic_bromine;;;1;1;1;;
1010200;atmosphere_moles_of_atomic_chlorine;;;1;1;1;;
1010201;atmosphere_moles_of_atomic_nitrogen;;;1;1;1;;
1010202;atmosphere_moles_of_benzene;;;1;1;1;;
1010203;atmosphere_moles_of_beta_pinene;;;1;1;1;;
1010204;atmosphere_moles_of_biogenic_nmvoc_expressed_as_carbon;;;1;1;1;;
1010205;atmosphere_moles_of_bromine_chloride;;;1;1;1;;
1010206;atmosphere_moles_of_bromine_monoxide;;;1;1;1;;
1010207;atmosphere_moles_of_bromine_nitrate;;;1;1;1;;
1010208;atmosphere_moles_of_brox_expressed_as_bromine;;;1;1;1;;
1010209;atmosphere_moles_of_butane;;;1;1;1;;
1010210;atmosphere_moles_of_carbon_dioxide;;;1;1;1;;
1010211;atmosphere_moles_of_carbon_monoxide;;;1;1;1;;
1010212;atmosphere_moles_of_carbon_tetrachloride;;;1;1;1;;
1010213;atmosphere_moles_of_cfc11;;;1;1;1;;
1010214;atmosphere_moles_of_cfc113;;;1;1;1;;
1010215;atmosphere_moles_of_cfc113a;;;1;1;1;;
1010216;atmosphere_moles_of_cfc114;;;1;1;1;;
1010217;atmosphere_moles_of_cfc115;;;1;1;1;;
1010218;atmosphere_moles_of_cfc12;;;1;1;1;;
1010219;atmosphere_moles_of_chlorine_dioxide;;;1;1;1;;
1010220;atmosphere_moles_of_chlorine_monoxide;;;1;1;1;;
1010221;atmosphere_moles_of_chlorine_nitrate;;;1;1;1;;
1010222;atmosphere_moles_of_clox_expressed_as_chlorine;;;1;1;1;;
1010223;atmosphere_moles_of_dichlorine_peroxide;;;1;1;1;;
1010224;atmosphere_moles_of_dimethyl_sulfide;;;1;1;1;;
1010225;atmosphere_moles_of_dinitrogen_pentoxide;;;1;1;1;;
1010226;atmosphere_moles_of_ethane;;;1;1;1;;
1010227;atmosphere_moles_of_ethanol;;;1;1;1;;
1010228;atmosphere_moles_of_ethene;;;1;1;1;;
1010229;atmosphere_moles_of_ethyne;;;1;1;1;;
1010230;atmosphere_moles_of_formaldehyde;;;1;1;1;;
1010231;atmosphere_moles_of_formic_acid;;;1;1;1;;
1010232;atmosphere_moles_of_gaseous_divalent_mercury;;;1;1;1;;
1010233;atmosphere_moles_of_gaseous_elemental_mercury;;;1;1;1;;
1010234;atmosphere_moles_of_halon1202;;;1;1;1;;
1010235;atmosphere_moles_of_halon1211;;;1;1;1;;
1010236;atmosphere_moles_of_halon1301;;;1;1;1;;
1010237;atmosphere_moles_of_halon2402;;;1;1;1;;
1010238;atmosphere_moles_of_hcc140a;;;1;1;1;;
1010239;atmosphere_moles_of_hcfc141b;;;1;1;1;;
1010240;atmosphere_moles_of_hcfc142b;;;1;1;1;;
1010241;atmosphere_moles_of_hcfc22;;;1;1;1;;
1010242;atmosphere_moles_of_hexachlorobiphenyl;;;1;1;1;;
1010243;atmosphere_moles_of_hox_expressed_as_hydrogen;;;1;1;1;;
1010244;atmosphere_moles_of_hydrogen_bromide;;;1;1;1;;
1010245;atmosphere_moles_of_hydrogen_chloride;;;1;1;1;;
1010246;atmosphere_moles_of_hydrogen_cyanide;;;1;1;1;;
1010247;atmosphere_moles_of_hydrogen_peroxide;;;1;1;1;;
1010248;atmosphere_moles_of_hydroperoxyl_radical;;;1;1;1;;
1010249;atmosphere_moles_of_hydroxyl_radical;;;1;1;1;;
1010250;atmosphere_moles_of_hypobromous_acid;;;1;1;1;;
1010251;atmosphere_moles_of_hypochlorous_acid;;;1;1;1;;
1010252;atmosphere_moles_of_inorganic_bromine;;;1;1;1;;
1010253;atmosphere_moles_of_inorganic_chlorine;;;1;1;1;;
1010254;atmosphere_moles_of_isoprene;;;1;1;1;;
1010255;atmosphere_moles_of_limonene;;;1;1;1;;
1010256;atmosphere_moles_of_methane;;;1;1;1;;
1010257;atmosphere_moles_of_methanol;;;1;1;1;;
1010258;atmosphere_moles_of_methyl_bromide;;;1;1;1;;
1010259;atmosphere_moles_of_methyl_chloride;;;1;1;1;;
1010260;atmosphere_moles_of_methyl_hydroperoxide;;;1;1;1;;
1010261;atmosphere_moles_of_methyl_peroxy_radical;;;1;1;1;;
1010262;atmosphere_moles_of_molecular_hydrogen;;;1;1;1;;
1010263;atmosphere_moles_of_nitrate_radical;;;1;1;1;;
1010264;atmosphere_moles_of_nitric_acid;;;1;1;1;;
1010265;atmosphere_moles_of_nitric_acid_trihydrate_ambient_aerosol_particles;;;1;1;1;;
1010266;atmosphere_moles_of_nitrogen_dioxide;;;1;1;1;;
1010267;atmosphere_moles_of_nitrogen_monoxide;;;1;1;1;;
1010268;atmosphere_moles_of_nitrous_acid;;;1;1;1;;
1010269;atmosphere_moles_of_nitrous_oxide;;;1;1;1;;
1010270;atmosphere_moles_of_nmvoc_expressed_as_carbon;;;1;1;1;;
1010271;atmosphere_moles_of_nox_expressed_as_nitrogen;;;1;1;1;;
1010272;atmosphere_moles_of_noy_expressed_as_nitrogen;;;1;1;1;;
1010273;atmosphere_moles_of_ozone;;;1;1;1;;
1010274;atmosphere_moles_of_peroxyacetyl_nitrate;;;1;1;1;;
1010275;atmosphere_moles_of_peroxynitric_acid;;;1;1;1;;
1010276;atmosphere_moles_of_propane;;;1;1;1;;
1010277;atmosphere_moles_of_propene;;;1;1;1;;
1010278;atmosphere_moles_of_radon;;;1;1;1;;
1010279;atmosphere_moles_of_sulfur_dioxide;;;1;1;1;;
1010280;atmosphere_moles_of_toluene;;;1;1;1;;
1010281;atmosphere_moles_of_water_vapor;;;1;1;1;;
1010282;atmosphere_moles_of_xylene;;;1;1;1;;
1010283;atmosphere_momentum_diffusivity;;;1;1;1;;
1010284;atmosphere_net_rate_of_absorption_of_longwave_energy;;;1;1;1;;
1010285;atmosphere_net_rate_of_absorption_of_shortwave_energy;;;1;1;1;;
1010286;atmosphere_net_upward_convective_mass_flux;;;1;1;1;;
1010287;atmosphere_net_upward_deep_convective_mass_flux;;;1;1;1;;
1010288;atmosphere_net_upward_shallow_convective_mass_flux;;;1;1;1;;
1010289;atmosphere_northward_stress_due_to_gravity_wave_drag;;;1;1;1;;
1010290;atmosphere_number_content_of_aerosol_particles;;;1;1;1;;
1010291;atmosphere_number_content_of_cloud_droplets;;;1;1;1;;
1010292;atmosphere_number_content_of_ice_crystals;;;1;1;1;;
1010293;atmosphere_optical_thickness_due_to_ambient_aerosol_particles;;;1;1;1;;
1010294;atmosphere_optical_thickness_due_to_ammonium_ambient_aerosol_particles;;;1;1;1;;
1010295;atmosphere_optical_thickness_due_to_black_carbon_ambient_aerosol;;;1;1;1;;
1010296;atmosphere_optical_thickness_due_to_cloud;;;1;1;1;;
1010297;atmosphere_optical_thickness_due_to_convective_cloud;;;1;1;1;;
1010298;atmosphere_optical_thickness_due_to_dust_ambient_aerosol_particles;;;1;1;1;;
1010299;atmosphere_optical_thickness_due_to_dust_dry_aerosol_particles;;;1;1;1;;
1010300;atmosphere_optical_thickness_due_to_nitrate_ambient_aerosol_particles;;;1;1;1;;
1010301;atmosphere_optical_thickness_due_to_particulate_organic_matter_ambient_aerosol_particles;;;1;1;1;;
1010302;atmosphere_optical_thickness_due_to_pm10_ambient_aerosol_particles;;;1;1;1;;
1010303;atmosphere_optical_thickness_due_to_pm1_ambient_aerosol_particles;;;1;1;1;;
1010304;atmosphere_optical_thickness_due_to_pm2p5_ambient_aerosol_particles;;;1;1;1;;
1010305;atmosphere_optical_thickness_due_to_sea_salt_ambient_aerosol_particles;;;1;1;1;;
1010306;atmosphere_optical_thickness_due_to_stratiform_cloud;;;1;1;1;;
1010307;atmosphere_optical_thickness_due_to_sulfate_ambient_aerosol_particles;;;1;1;1;;
1010308;atmosphere_optical_thickness_due_to_water_in_ambient_aerosol_particles;;;1;1;1;;
1010309;atmosphere_potential_energy_content;;;1;1;1;;
1010310;atmosphere_relative_vorticity;;;1;1;1;;
1010311;atmosphere_sigma_coordinate;;;1;1;1;;
1010312;atmosphere_sleve_coordinate;;;1;1;1;;
1010313;atmosphere_stability_k_index;;;1;1;1;;
1010314;atmosphere_stability_showalter_index;;;1;1;1;;
1010315;atmosphere_stability_total_totals_index;;;1;1;1;;
1010316;atmosphere_updraft_convective_mass_flux;;;1;1;1;;
1010317;automated_tropical_cyclone_forecasting_system_storm_identifier;;;1;1;1;;
1010318;backscattering_ratio;;;1;1;1;;
1010319;baroclinic_eastward_sea_water_velocity;;;1;1;1;;
1010320;baroclinic_northward_sea_water_velocity;;;1;1;1;;
1010321;barometric_altitude;;;1;1;1;;
1010322;barotropic_eastward_sea_water_velocity;;;1;1;1;;
1010323;barotropic_northward_sea_water_velocity;;;1;1;1;;
1010324;barotropic_sea_water_x_velocity;;;1;1;1;;
1010325;barotropic_sea_water_y_velocity;;;1;1;1;;
1010326;baseflow_amount;;;1;1;1;;
1010327;beaufort_wind_force;;;1;1;1;;
1010328;bedrock_altitude;;;1;1;1;;
1010329;bedrock_altitude_change_due_to_isostatic_adjustment;;;1;1;1;;
1010330;bioluminescent_photon_rate_in_sea_water;;;1;1;1;;
1010331;biomass_burning_carbon_flux;;;1;1;1;;
1010332;bolus_eastward_sea_water_velocity;;;1;1;1;;
1010333;bolus_northward_sea_water_velocity;;;1;1;1;;
1010334;bolus_sea_water_x_velocity;;;1;1;1;;
1010335;bolus_sea_water_y_velocity;;;1;1;1;;
1010336;bolus_upward_sea_water_velocity;;;1;1;1;;
1010337;brightness_temperature;;;1;1;1;;
1010338;brightness_temperature_anomaly;;;1;1;1;;
1010339;brightness_temperature_at_cloud_top;;;1;1;1;;
1010340;brunt_vaisala_frequency_in_air;;;1;1;1;;
1010341;burned_area;;;1;1;1;;
1010342;burned_area_fraction;;;1;1;1;;
1010343;canopy_and_surface_water_amount;;;1;1;1;;
1010344;canopy_height;;;1;1;1;;
1010345;canopy_resistance_to_ozone_dry_deposition;;;1;1;1;;
1010346;canopy_temperature;;;1;1;1;;
1010347;canopy_throughfall_flux;;;1;1;1;;
1010348;canopy_water_amount;;;1;1;1;;
1010349;carbon_content_of_forestry_and_agricultural_products;;;1;1;1;;
1010350;carbon_mass_flux_into_forestry_and_agricultural_products_due_to_anthropogenic_land_use_or_land_cover_change;;;1;1;1;;
1010351;carbon_mass_flux_into_soil_and_litter_due_to_anthropogenic_land_use_or_land_cover_change;;;1;1;1;;
1010352;carbon_mass_flux_into_soil_from_litter;;;1;1;1;;
1010353;carbon_mass_flux_into_soil_from_vegetation_excluding_litter;;;1;1;1;;
1010354;cell_area;;;1;1;1;;
1010355;cell_thickness;;;1;1;1;;
1010356;change_in_atmosphere_energy_content_due_to_change_in_sigma_coordinate_wrt_surface_pressure;;;1;1;1;;
1010357;change_in_energy_content_of_atmosphere_layer_due_to_change_in_sigma_coordinate_wrt_surface_pressure;;;1;1;1;;
1010358;change_in_land_ice_amount;;;1;1;1;;
1010359;change_over_time_in_atmosphere_mass_content_of_water_due_to_advection;;;1;1;1;;
1010360;change_over_time_in_sea_water_absolute_salinity;;;1;1;1;;
1010361;change_over_time_in_sea_water_conservative_temperature;;;1;1;1;;
1010362;change_over_time_in_sea_water_density;;;1;1;1;;
1010363;change_over_time_in_sea_water_neutral_density;;;1;1;1;;
1010364;change_over_time_in_sea_water_potential_density;;;1;1;1;;
1010365;change_over_time_in_sea_water_potential_temperature;;;1;1;1;;
1010366;change_over_time_in_sea_water_practical_salinity;;;1;1;1;;
1010367;change_over_time_in_sea_water_preformed_salinity;;;1;1;1;;
1010368;change_over_time_in_sea_water_salinity;;;1;1;1;;
1010369;change_over_time_in_sea_water_specific_potential_enthalpy;;;1;1;1;;
1010370;change_over_time_in_sea_water_temperature;;;1;1;1;;
1010371;change_over_time_in_surface_snow_amount;;;1;1;1;;
1010372;clear_sky_area_fraction;;;1;1;1;;
1010373;cloud_albedo;;;1;1;1;;
1010374;cloud_area_fraction;;;1;1;1;;
1010375;cloud_area_fraction_in_atmosphere_layer;;;1;1;1;;
1010376;cloud_base_altitude;;;1;1;1;;
1010377;cloud_binary_mask;;;1;1;1;;
1010378;cloud_ice_mixing_ratio;;;1;1;1;;
1010379;cloud_liquid_water_mixing_ratio;;;1;1;1;;
1010380;cloud_top_altitude;;;1;1;1;;
1010381;compressive_strength_of_sea_ice;;;1;1;1;;
1010382;concentration_of_colored_dissolved_organic_matter_in_sea_water_expressed_as_equivalent_mass_fraction_of_quinine_sulfate_dihydrate;;;1;1;1;;
1010383;convection_time_fraction;;;1;1;1;;
1010384;convective_cloud_area_fraction;;;1;1;1;;
1010385;convective_cloud_area_fraction_in_atmosphere_layer;;;1;1;1;;
1010386;convective_cloud_base_altitude;;;1;1;1;;
1010387;convective_cloud_base_height;;;1;1;1;;
1010388;convective_cloud_longwave_emissivity;;;1;1;1;;
1010389;convective_cloud_top_altitude;;;1;1;1;;
1010390;convective_cloud_top_height;;;1;1;1;;
1010391;convective_precipitation_amount;;;1;1;1;;
1010392;convective_precipitation_flux;;;1;1;1;;
1010393;convective_precipitation_rate;;;1;1;1;;
1010394;convective_rainfall_amount;;;1;1;1;;
1010395;convective_rainfall_flux;;;1;1;1;;
1010396;convective_rainfall_rate;;;1;1;1;;
1010397;convective_snowfall_amount;;;1;1;1;;
1010398;convective_snowfall_flux;;;1;1;1;;
1010399;coriolis_parameter;;;1;1;1;;
1010400;correction_for_model_negative_specific_humidity;;;1;1;1;;
1010401;depth;;;1;1;1;;
1010402;depth_at_maximum_upward_derivative_of_sea_water_potential_temperature;;;1;1;1;;
1010403;depth_at_shallowest_local_minimum_in_vertical_profile_of_mole_concentration_of_dissolved_molecular_oxygen_in_sea_water;;;1;1;1;;
1010404;depth_below_geoid;;;1;1;1;;
1010405;depth_below_sea_floor;;;1;1;1;;
1010406;depth_of_isosurface_of_sea_water_potential_temperature;;;1;1;1;;
1010407;dew_point_depression;;;1;1;1;;
1010408;dew_point_temperature;;;1;1;1;;
1010409;difference_of_air_pressure_from_model_reference;;;1;1;1;;
1010410;diffuse_downwelling_shortwave_flux_in_air;;;1;1;1;;
1010411;diffuse_downwelling_shortwave_flux_in_air_assuming_clear_sky;;;1;1;1;;
1010412;dimensionless_exner_function;;;1;1;1;;
1010413;direct_downwelling_shortwave_flux_in_air;;;1;1;1;;
1010414;direction_of_radial_vector_away_from_instrument;;;1;1;1;;
1010415;direction_of_sea_ice_displacement;;;1;1;1;;
1010416;direction_of_sea_ice_velocity;;;1;1;1;;
1010417;direction_of_sea_water_velocity;;;1;1;1;;
1010418;distance_from_geocenter;;;1;1;1;;
1010419;distance_from_sun;;;1;1;1;;
1010420;distance_from_tropical_cyclone_center_to_leading_edge_of_displaced_convection;;;1;1;1;;
1010421;divergence_of_sea_ice_velocity;;;1;1;1;;
1010422;divergence_of_wind;;;1;1;1;;
1010423;downward_air_velocity;;;1;1;1;;
1010424;downward_dry_static_energy_flux_due_to_diffusion;;;1;1;1;;
1010425;downward_eastward_momentum_flux_in_air;;;1;1;1;;
1010426;downward_eastward_momentum_flux_in_air_due_to_diffusion;;;1;1;1;;
1010427;downward_eastward_stress_at_sea_ice_base;;;1;1;1;;
1010428;downward_heat_flux_at_ground_level_in_snow;;;1;1;1;;
1010429;downward_heat_flux_at_ground_level_in_soil;;;1;1;1;;
1010430;downward_heat_flux_in_air;;;1;1;1;;
1010431;downward_heat_flux_in_floating_ice;;;1;1;1;;
1010432;downward_heat_flux_in_sea_ice;;;1;1;1;;
1010433;downward_heat_flux_in_soil;;;1;1;1;;
1010434;downward_northward_momentum_flux_in_air;;;1;1;1;;
1010435;downward_northward_momentum_flux_in_air_due_to_diffusion;;;1;1;1;;
1010436;downward_northward_stress_at_sea_ice_base;;;1;1;1;;
1010437;downward_sea_ice_basal_salt_flux;;;1;1;1;;
1010438;downward_water_vapor_flux_in_air_due_to_diffusion;;;1;1;1;;
1010439;downward_x_stress_at_sea_ice_base;;;1;1;1;;
1010440;downward_y_stress_at_sea_ice_base;;;1;1;1;;
1010441;downwelling_longwave_flux_in_air;;;1;1;1;;
1010442;downwelling_longwave_flux_in_air_assuming_clear_sky;;;1;1;1;;
1010443;downwelling_longwave_radiance_in_air;;;1;1;1;;
1010444;downwelling_photon_flux_in_sea_water;;;1;1;1;;
1010445;downwelling_photon_flux_per_unit_wavelength_in_sea_water;;;1;1;1;;
1010446;downwelling_photon_radiance_in_sea_water;;;1;1;1;;
1010447;downwelling_photon_radiance_per_unit_wavelength_in_sea_water;;;1;1;1;;
1010448;downwelling_photon_spherical_irradiance_in_sea_water;;;1;1;1;;
1010449;downwelling_photon_spherical_irradiance_per_unit_wavelength_in_sea_water;;;1;1;1;;
1010450;downwelling_photosynthetic_photon_flux_in_sea_water;;;1;1;1;;
1010451;downwelling_photosynthetic_photon_radiance_in_sea_water;;;1;1;1;;
1010452;downwelling_photosynthetic_photon_spherical_irradiance_in_sea_water;;;1;1;1;;
1010453;downwelling_photosynthetic_radiance_in_sea_water;;;1;1;1;;
1010454;downwelling_photosynthetic_radiative_flux_in_sea_water;;;1;1;1;;
1010455;downwelling_photosynthetic_spherical_irradiance_in_sea_water;;;1;1;1;;
1010456;downwelling_radiance_in_sea_water;;;1;1;1;;
1010457;downwelling_radiance_per_unit_wavelength_in_air;;;1;1;1;;
1010458;downwelling_radiance_per_unit_wavelength_in_sea_water;;;1;1;1;;
1010459;downwelling_radiative_flux_in_sea_water;;;1;1;1;;
1010460;downwelling_radiative_flux_per_unit_wavelength_in_air;;;1;1;1;;
1010461;downwelling_radiative_flux_per_unit_wavelength_in_sea_water;;;1;1;1;;
1010462;downwelling_shortwave_flux_in_air;;;1;1;1;;
1010463;downwelling_shortwave_flux_in_air_assuming_clear_sky;;;1;1;1;;
1010464;downwelling_shortwave_flux_in_sea_water;;;1;1;1;;
1010465;downwelling_shortwave_radiance_in_air;;;1;1;1;;
1010466;downwelling_spherical_irradiance_in_sea_water;;;1;1;1;;
1010467;downwelling_spherical_irradiance_per_unit_wavelength_in_sea_water;;;1;1;1;;
1010468;dry_atmosphere_mole_fraction_of_carbon_dioxide;;;1;1;1;;
1010469;dry_atmosphere_mole_fraction_of_methane;;;1;1;1;;
1010470;dry_energy_content_of_atmosphere_layer;;;1;1;1;;
1010471;dry_static_energy_content_of_atmosphere_layer;;;1;1;1;;
1010472;duration_of_sunshine;;;1;1;1;;
1010473;dvorak_tropical_cyclone_current_intensity_number;;;1;1;1;;
1010474;dvorak_tropical_number;;;1;1;1;;
1010475;dynamic_tropopause_potential_temperature;;;1;1;1;;
1010476;eastward_atmosphere_dry_static_energy_transport_across_unit_distance;;;1;1;1;;
1010477;eastward_atmosphere_water_transport_across_unit_distance;;;1;1;1;;
1010478;eastward_atmosphere_water_vapor_transport_across_unit_distance;;;1;1;1;;
