#################################################################################
#
# This file defines grib parameter identifiers for GRIB1 files. The main purpose
# of this file is to identify grib parameters according to their fields so that we
# will get unique grib identifiers for them.
#
# Notice that this file contains "default" definitions that comes with 
# the installation package. You should use another file for your own definitions
# (for example "ext/grib1_parameters.csv". Add the name of your file into the 
# "grid-files.conf" file so that the programs can find it.
#
# Fields:
#   1 Grib-id
#   2 Fields used for identification
#
#################################################################################


# Slope of sub-gridscale orography
163;table2Version=128,indicatorOfParameter=163;

# Total cloud cover
164;table2Version=160,indicatorOfParameter=164;
164;table2Version=128,indicatorOfParameter=164;
164;table2Version=170,indicatorOfParameter=164;
164;table2Version=180,indicatorOfParameter=164;
164;table2Version=190,indicatorOfParameter=164;

# 10 metre U wind component
165;table2Version=200,indicatorOfParameter=33,indicatorOfTypeOfLevel=105,level=10;
165;table2Version=1,indicatorOfParameter=33,indicatorOfTypeOfLevel=105,level=10;
165;table2Version=3,indicatorOfParameter=33,indicatorOfTypeOfLevel=105,level=10;
165;table2Version=2,indicatorOfParameter=33,indicatorOfTypeOfLevel=105,level=10;
165;table2Version=160,indicatorOfParameter=165;
165;table2Version=128,indicatorOfParameter=165;
165;table2Version=180,indicatorOfParameter=165;
165;table2Version=190,indicatorOfParameter=165;

# 10 metre V wind component
166;table2Version=200,indicatorOfParameter=34,indicatorOfTypeOfLevel=105,topLevel=10;
166;table2Version=1,indicatorOfParameter=34,indicatorOfTypeOfLevel=105,level=10;
166;table2Version=3,indicatorOfParameter=34,indicatorOfTypeOfLevel=105,level=10;
166;table2Version=2,indicatorOfParameter=34,indicatorOfTypeOfLevel=105,level=10;
166;table2Version=160,indicatorOfParameter=166;
166;table2Version=128,indicatorOfParameter=166;
166;table2Version=180,indicatorOfParameter=166;
166;table2Version=190,indicatorOfParameter=166;

# 2 metre temperature
167;table2Version=200,indicatorOfParameter=11,indicatorOfTypeOfLevel=105,level=2;
167;table2Version=1,indicatorOfParameter=11,indicatorOfTypeOfLevel=105,level=2;
167;table2Version=3,indicatorOfParameter=11,indicatorOfTypeOfLevel=105,level=2;
167;table2Version=2,indicatorOfParameter=11,indicatorOfTypeOfLevel=105,level=2;
167;table2Version=128,indicatorOfParameter=167;
167;table2Version=160,indicatorOfParameter=167;
167;table2Version=180,indicatorOfParameter=167;
